type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,SP,dd,per_dd,ContractName,BasketID,commision,MarginRequired,Duration
CE,2021-09-13 09:15:00,2021-09-13 10:00:00,76.1,43.65,Short,1,32.449999999999996,426.74999999999994,483359.75,Adj,36600,-357.00000000000017,0.07392329784876994,BANKNIFTY3720016SEP21CE,86,60,1141.5,0 days 00:45:00
CE,2021-09-13 09:15:00,2021-09-13 10:00:00,31.95,16.15,Long,1,-15.8,-297.0,483062.75,Adj,UP,-240.74999999999994,0.049807622583386384,BANKNIFTY3770016SEP21CE,86,60,479.25,0 days 00:45:00
PE,2021-09-09 10:00:00,2021-09-14 09:15:00,99.05,35.7,Short,1,63.349999999999994,890.2499999999999,483953.0,Adj,36600,-138.00000000000006,0.028567717134057646,BANKNIFTY3590016SEP21PE,86,60,1485.75,4 days 23:15:00
PE,2021-09-09 10:00:00,2021-09-14 09:15:00,33.7,10.65,Long,1,-23.050000000000004,-405.75000000000006,483547.25,Adj,UP,-369.0,0.07624707357945916,BANKNIFTY3520016SEP21PE,86,60,505.50000000000006,4 days 23:15:00
PE,2021-09-14 09:15:00,2021-09-14 09:32:00,98.0,49.05,Short,1,48.95,674.25,484221.5,Adj,36600,0.0,0.0,BANKNIFTY3620016SEP21PE,86,60,1470.0,0 days 00:17:00
PE,2021-09-14 09:15:00,2021-09-14 09:32:00,5.55,16.0,Long,1,10.45,96.75,484318.25,Adj,UP,0.0,0.0,BANKNIFTY3570016SEP21PE,86,60,83.25,0 days 00:17:00
CE,2021-09-13 10:00:00,2021-09-14 13:03:00,78.35,52.4,Short,1,25.949999999999996,329.24999999999994,484647.5,Adj,36600,-393.75,0.0812998477757136,BANKNIFTY3700016SEP21CE,86,60,1175.25,1 days 03:03:00
CE,2021-09-13 10:00:00,2021-09-14 13:03:00,24.15,11.35,Long,1,-12.799999999999999,-251.99999999999997,484395.5,Adj,UP,-203.99999999999997,0.04209244863534837,BANKNIFTY3750016SEP21CE,86,60,362.25,1 days 03:03:00
PE,2021-09-14 09:32:00,2021-09-15 10:39:00,87.15,53.95,Short,1,33.2,438.00000000000006,484833.5,Adj,36600,-997.5,0.2059267685187001,BANKNIFTY3640016SEP21PE,86,60,1307.25,1 days 01:07:00
PE,2021-09-14 09:32:00,2021-09-15 10:39:00,29.65,14.2,Long,1,-15.45,-291.75,484541.75,Adj,UP,-242.24999999999997,0.0499656067495336,BANKNIFTY3600016SEP21PE,86,60,444.75,1 days 01:07:00
PE,2021-09-15 10:39:00,2021-09-15 13:36:00,82.2,52.1,Short,1,30.1,391.5,484933.25,Adj,36600,-75.0,0.015478542354709373,BANKNIFTY3650016SEP21PE,86,60,1233.0,0 days 02:57:00
PE,2021-09-15 10:39:00,2021-09-15 13:36:00,26.35,16.05,Long,1,-10.3,-214.5,484718.75,Adj,UP,-156.75000000000003,0.03232403634933262,BANKNIFTY3620016SEP21PE,86,60,395.25,0 days 02:57:00
PE,2021-09-15 13:36:00,2021-09-15 13:46:00,23.05,18.5,Long,1,-4.550000000000001,-128.25,484590.5,Adj,UP,-75.75000000000001,0.015627619109019407,BANKNIFTY3630016SEP21PE,86,60,345.75,0 days 00:10:00
PE,2021-09-15 13:36:00,2021-09-15 13:46:00,82.0,64.65,Short,1,17.349999999999994,200.2499999999999,484790.75,Adj,36600,-7.5,0.0015476985207097539,BANKNIFTY3660016SEP21PE,86,60,1230.0,0 days 00:10:00
BANKNIFTY3680016SEP21CE,2021-09-14 13:03:00,2021-09-15 14:06:00,110.35,151.0,Short,1,-40.650000000000006,-669.7500000000001,484121.0,SL,36600,-91.49999999999991,0.01887412249511772,BANKNIFTY3680016SEP21CE,86,60,1655.25,1 days 01:03:00
BANKNIFTY3670016SEP21PE,2021-09-15 13:46:00,2021-09-15 14:06:00,98.9,85.05,Short,1,13.850000000000009,147.7500000000001,484268.75,SL,36600,-91.49999999999991,0.01890023361928111,BANKNIFTY3670016SEP21PE,86,60,1483.5,0 days 00:20:00
BANKNIFTY3710016SEP21CE,2021-09-14 13:03:00,2021-09-15 14:06:00,37.75,46.15,Long,1,8.399999999999999,65.99999999999997,484334.75,SL,36600,-135.75,0.028031955396667658,BANKNIFTY3710016SEP21CE,86,60,566.25,1 days 01:03:00
BANKNIFTY3640016SEP21PE,2021-09-15 13:46:00,2021-09-15 14:06:00,27.25,24.65,Long,1,-2.6000000000000014,-99.00000000000003,484235.75,SL,36600,-39.74999999999998,0.008207133599230693,BANKNIFTY3640016SEP21PE,86,60,408.75,0 days 00:20:00
PE,2021-09-16 10:00:00,2021-09-16 10:16:00,94.3,75.8,Short,1,18.5,217.5,484453.25,Adj,36900,-79.49999999999996,0.016417623027626515,BANKNIFTY3620023SEP21PE,87,60,1414.5,0 days 00:16:00
PE,2021-09-16 10:00:00,2021-09-16 10:16:00,33.1,31.3,Long,1,-1.8000000000000007,-87.00000000000001,484366.25,Adj,UP,-69.75000000000003,0.014397674078974604,BANKNIFTY3550023SEP21PE,87,60,496.5,0 days 00:16:00
PE,2021-09-16 10:16:00,2021-09-16 11:00:00,128.05,112.8,Short,1,15.250000000000014,168.75000000000023,484535.0,Adj,36900,0.0,0.0,BANKNIFTY3650023SEP21PE,87,60,1920.7500000000002,0 days 00:44:00
PE,2021-09-16 10:16:00,2021-09-16 11:00:00,40.0,40.0,Long,1,0.0,-60.0,484475.0,Adj,UP,0.0,0.0,BANKNIFTY3070023SEP21PE,87,60,600.0,0 days 00:44:00
PE,2021-09-16 11:00:00,2021-09-16 13:53:00,175.5,135.35,Short,1,40.150000000000006,542.2500000000001,485017.25,Adj,36900,-87.00000000000017,0.017957582950616682,BANKNIFTY3680023SEP21PE,87,60,2632.5,0 days 02:53:00
PE,2021-09-16 11:00:00,2021-09-16 13:53:00,59.95,51.65,Long,1,-8.300000000000004,-184.50000000000006,484832.75,Adj,UP,-173.25000000000006,0.035720379017447325,BANKNIFTY3610023SEP21PE,87,60,899.25,0 days 02:53:00
PE,2021-09-16 13:53:00,2021-09-16 14:33:00,75.15,72.65,Long,1,-2.5,-97.5,484735.25,Adj,UP,-74.25000000000004,0.015314559505313956,BANKNIFTY3640023SEP21PE,87,60,1127.25,0 days 00:40:00
PE,2021-09-16 13:53:00,2021-09-16 14:33:00,220.45,186.55,Short,1,33.89999999999998,448.49999999999966,485183.75,Adj,36900,-15.75000000000017,0.003249196339651422,BANKNIFTY3710023SEP21PE,87,60,3306.75,0 days 00:40:00
PE,2021-09-16 14:33:00,2021-09-17 09:15:00,334.65,214.75,Short,1,119.89999999999998,1738.4999999999995,486922.25,Adj,36900,-20.25000000000034,0.0041736764679361875,BANKNIFTY3750023SEP21PE,87,60,5019.75,0 days 18:42:00
PE,2021-09-16 14:33:00,2021-09-17 09:15:00,109.6,62.8,Long,1,-46.8,-762.0,486160.25,Adj,UP,-807.7499999999999,0.1658889073152849,BANKNIFTY3670023SEP21PE,87,60,1644.0,0 days 18:42:00
BANKNIFTY3770023SEP21CE,2021-09-16 10:00:00,2021-09-17 09:16:00,98.8,580.55,Short,1,-481.74999999999994,-7286.249999999999,478874.0,SL,36900,-120.0,0.024683219164874134,BANKNIFTY3770023SEP21CE,87,60,1482.0,0 days 23:16:00
BANKNIFTY3800023SEP21PE,2021-09-17 09:15:00,2021-09-17 09:16:00,461.1,395.8,Short,1,65.30000000000001,919.5000000000002,479793.5,SL,36900,-120.0,0.025058783730167015,BANKNIFTY3800023SEP21PE,87,60,6916.5,0 days 00:01:00
BANKNIFTY3830023SEP21CE,2021-09-16 10:00:00,2021-09-17 09:16:00,36.0,294.3,Long,1,258.3,3814.5,483608.0,SL,36900,3261.75,0.6798237158277467,BANKNIFTY3830023SEP21CE,87,60,540.0,0 days 23:16:00
BANKNIFTY3720023SEP21PE,2021-09-17 09:15:00,2021-09-17 09:16:00,148.9,118.2,Long,1,-30.700000000000003,-520.5,483087.5,SL,36900,-490.50000000000006,0.10142512117251991,BANKNIFTY3720023SEP21PE,87,60,2233.5,0 days 00:01:00
PE,2021-09-23 10:00:00,2021-09-23 13:29:00,97.75,84.0,Short,1,13.75,146.25,483233.75,Adj,37500,-61.499999999999915,0.012730612984190216,BANKNIFTY36300SEP21PE,88,60,1466.25,0 days 03:29:00
PE,2021-09-23 10:00:00,2021-09-23 13:29:00,33.45,30.5,Long,1,-2.950000000000003,-104.25000000000004,483129.5,Adj,UP,-47.25000000000003,0.009777876648723321,BANKNIFTY35000SEP21PE,88,60,501.75000000000006,0 days 03:29:00
PE,2021-09-23 13:29:00,2021-09-24 09:15:00,140.65,67.2,Short,1,73.45,1041.75,484171.25,Adj,37500,-50.249999999999915,0.010400938050771049,BANKNIFTY36800SEP21PE,88,60,2109.75,0 days 19:46:00
PE,2021-09-23 13:29:00,2021-09-24 09:15:00,45.8,20.55,Long,1,-25.249999999999996,-438.74999999999994,483732.5,Adj,UP,-386.99999999999994,0.07993039652808794,BANKNIFTY35600SEP21PE,88,60,687.0,0 days 19:46:00
CE,2021-09-23 10:00:00,2021-09-24 10:03:00,33.5,38.8,Long,1,5.299999999999997,19.499999999999957,483752.0,Adj,UP,60.0,0.012403549482410217,BANKNIFTY39300SEP21CE,88,60,502.5,1 days 00:03:00
CE,2021-09-23 10:00:00,2021-09-24 10:03:00,106.4,143.3,Short,1,-36.900000000000006,-613.5000000000001,483138.5,Adj,37500,-2304.0,0.4762771006631497,BANKNIFTY38500SEP21CE,88,60,1596.0,1 days 00:03:00
PE,2021-09-24 09:15:00,2021-09-27 09:15:00,234.8,131.2,Short,1,103.60000000000002,1494.0000000000005,484632.5,Adj,37500,-1015.4999999999998,0.21018817585433575,BANKNIFTY37500SEP21PE,88,60,3522.0,3 days 00:00:00
PE,2021-09-24 09:15:00,2021-09-27 09:15:00,77.85,38.55,Long,1,-39.3,-649.5,483983.0,Adj,UP,-595.4999999999999,0.12287661269105969,BANKNIFTY36700SEP21PE,88,60,1167.75,3 days 00:00:00
PE,2021-09-27 09:15:00,2021-09-27 09:32:00,275.0,186.55,Short,1,88.44999999999999,1266.7499999999998,485249.75,Adj,37500,-975.0,0.2014533568327813,BANKNIFTY37900SEP21PE,88,60,4125.0,0 days 00:17:00
PE,2021-09-27 09:15:00,2021-09-27 09:32:00,133.4,60.6,Long,1,-72.80000000000001,-1152.0000000000002,484097.75,Adj,UP,-1101.0,0.2268934708364095,BANKNIFTY37200SEP21PE,88,60,2001.0,0 days 00:17:00
BANKNIFTY38200SEP21CE,2021-09-24 10:03:00,2021-09-27 09:33:00,236.15,401.65,Short,1,-165.49999999999997,-2542.4999999999995,481555.25,SL,37500,-59.24999999999983,0.012239263661109731,BANKNIFTY38200SEP21CE,88,60,3542.25,2 days 23:30:00
BANKNIFTY38200SEP21PE,2021-09-27 09:32:00,2021-09-27 09:33:00,308.45,291.65,Short,1,16.80000000000001,192.00000000000017,481747.25,SL,37500,-59.24999999999983,0.012303884133752012,BANKNIFTY38200SEP21PE,88,60,4626.75,0 days 00:01:00
BANKNIFTY38900SEP21CE,2021-09-24 10:03:00,2021-09-27 09:33:00,78.0,129.0,Long,1,51.0,705.0,482452.25,SL,37500,486.75000000000006,0.10103845948264366,BANKNIFTY38900SEP21CE,88,60,1170.0,2 days 23:30:00
BANKNIFTY37500SEP21PE,2021-09-27 09:32:00,2021-09-27 09:33:00,100.6,95.5,Long,1,-5.099999999999994,-136.49999999999991,482315.75,SL,37500,-111.74999999999983,0.02316291405004326,BANKNIFTY37500SEP21PE,88,60,1509.0,0 days 00:01:00
CE,2021-09-30 10:00:00,2021-09-30 14:24:00,93.55,56.25,Short,1,37.3,499.5,482815.25,Adj,37800,-28.500000000000085,0.005908992190282006,BANKNIFTY3920007OCT21CE,89,60,1403.25,0 days 04:24:00
CE,2021-09-30 10:00:00,2021-09-30 14:24:00,34.35,20.05,Long,1,-14.3,-274.5,482540.75,Adj,UP,-220.50000000000006,0.04566964278779514,BANKNIFTY4010007OCT21CE,89,60,515.25,0 days 04:24:00
CE,2021-09-30 14:24:00,2021-10-01 09:15:00,32.05,19.4,Long,1,-12.649999999999999,-249.74999999999997,482291.0,Adj,UP,-244.49999999999994,0.05066929580558739,BANKNIFTY3960007OCT21CE,89,60,480.74999999999994,0 days 18:51:00
CE,2021-09-30 14:24:00,2021-10-01 09:15:00,98.0,42.5,Short,1,55.5,772.5,483063.5,Adj,37800,-74.25000000000004,0.015395269660847921,BANKNIFTY3880007OCT21CE,89,60,1470.0,0 days 18:51:00
PE,2021-09-30 10:00:00,2021-10-01 15:04:00,97.3,128.1,Short,1,-30.799999999999997,-522.0,482541.5,Adj,37800,-3862.5,0.7995843196598377,BANKNIFTY3650007OCT21PE,89,60,1459.5,1 days 05:04:00
PE,2021-09-30 10:00:00,2021-10-01 15:04:00,32.85,32.1,Long,1,-0.75,-71.25,482470.25,Adj,UP,-14.250000000000043,0.0029531138772520174,BANKNIFTY3550007OCT21PE,89,60,492.75,1 days 05:04:00
PE,2021-10-01 15:04:00,2021-10-04 09:15:00,204.35,136.1,Short,1,68.25,963.75,483434.0,Adj,37800,-588.75,0.1220282494101968,BANKNIFTY3680007OCT21PE,89,60,3065.25,2 days 18:11:00
PE,2021-10-01 15:04:00,2021-10-04 09:15:00,63.85,37.25,Long,1,-26.6,-459.0,482975.0,Adj,UP,-399.0,0.08253453418667284,BANKNIFTY3600007OCT21PE,89,60,957.75,2 days 18:11:00
PE,2021-10-04 09:15:00,2021-10-04 10:02:00,300.0,166.1,Short,1,133.9,1948.5,484923.5,Adj,37800,0.0,0.0,BANKNIFTY3720007OCT21PE,89,60,4500.0,0 days 00:47:00
PE,2021-10-04 09:15:00,2021-10-04 10:02:00,123.9,50.75,Long,1,-73.15,-1157.25,483766.25,Adj,UP,-1101.0,0.227046121707857,BANKNIFTY3650007OCT21PE,89,60,1858.5,0 days 00:47:00
BANKNIFTY3760007OCT21CE,2021-10-01 09:15:00,2021-10-06 14:18:00,320.0,232.05,Short,1,87.94999999999999,1259.2499999999998,485025.5,BAExit,37800,-1298.9999999999995,0.26851811179469415,BANKNIFTY3760007OCT21CE,89,60,4800.0,5 days 05:03:00
BANKNIFTY3750007OCT21PE,2021-10-04 10:02:00,2021-10-06 14:18:00,277.35,124.25,Short,1,153.10000000000002,2236.5000000000005,487262.0,BAExit,37800,-1298.9999999999995,0.2678209702376472,BANKNIFTY3750007OCT21PE,89,60,4160.25,2 days 04:16:00
BANKNIFTY3840007OCT21CE,2021-10-01 09:15:00,2021-10-06 14:18:00,85.0,14.9,Long,1,-70.1,-1111.5,486150.5,BAExit,37800,-1059.0,0.2173368742073053,BANKNIFTY3840007OCT21CE,89,60,1275.0,5 days 05:03:00
BANKNIFTY3680007OCT21PE,2021-10-04 10:02:00,2021-10-06 14:18:00,88.35,19.4,Long,1,-68.94999999999999,-1094.2499999999998,485056.25,BAExit,37800,-1155.0,0.2375807491712957,BANKNIFTY3680007OCT21PE,89,60,1325.25,2 days 04:16:00
PE,2021-10-07 10:00:00,2021-10-08 10:37:00,101.8,51.1,Short,1,50.699999999999996,700.4999999999999,485756.75,Adj,37800,-226.5000000000001,0.046695615199268146,BANKNIFTY3680014OCT21PE,90,60,1527.0,1 days 00:37:00
PE,2021-10-07 10:00:00,2021-10-08 10:37:00,33.65,15.9,Long,1,-17.75,-326.25,485430.5,Adj,UP,-274.49999999999994,0.05650976543300735,BANKNIFTY3590014OCT21PE,90,60,504.75,1 days 00:37:00
CE,2021-10-07 10:00:00,2021-10-08 12:15:00,35.45,18.6,Long,1,-16.85,-312.75,485117.75,Adj,UP,-261.00000000000006,0.05376670810754579,BANKNIFTY3940014OCT21CE,90,60,531.75,1 days 02:15:00
CE,2021-10-07 10:00:00,2021-10-08 12:15:00,99.5,54.45,Short,1,45.05,615.75,485733.5,Adj,37800,-411.0000000000001,0.08472169901018879,BANKNIFTY3880014OCT21CE,90,60,1492.5,1 days 02:15:00
PE,2021-10-08 10:37:00,2021-10-11 09:22:00,84.8,53.75,Short,1,31.049999999999997,405.74999999999994,486139.25,Adj,37800,-713.25,0.1468397794263727,BANKNIFTY3710014OCT21PE,90,60,1272.0,2 days 22:45:00
PE,2021-10-08 10:37:00,2021-10-11 09:22:00,29.4,16.9,Long,1,-12.5,-247.5,485891.75,Adj,UP,-188.24999999999994,0.03872347274983453,BANKNIFTY3640014OCT21PE,90,60,441.0,2 days 22:45:00
PE,2021-10-11 09:22:00,2021-10-11 09:51:00,82.95,62.7,Short,1,20.25,243.75,486135.5,Adj,37800,-40.50000000000004,0.008335189885401438,BANKNIFTY3730014OCT21PE,90,60,1244.25,0 days 00:29:00
PE,2021-10-11 09:22:00,2021-10-11 09:51:00,26.55,22.5,Long,1,-4.050000000000001,-120.75000000000001,486014.75,Adj,UP,-66.00000000000003,0.013576461706664095,BANKNIFTY3670014OCT21PE,90,60,398.25,0 days 00:29:00
PE,2021-10-11 09:51:00,2021-10-11 10:02:00,96.05,80.5,Short,1,15.549999999999997,173.24999999999994,486188.0,Adj,37800,-9.000000000000128,0.0018517956502349215,BANKNIFTY3750014OCT21PE,90,60,1440.75,0 days 00:11:00
PE,2021-10-11 09:51:00,2021-10-11 10:02:00,30.7,28.15,Long,1,-2.5500000000000007,-98.25000000000001,486089.75,Adj,UP,-47.999999999999986,0.009872724131405955,BANKNIFTY3690014OCT21PE,90,60,460.5,0 days 00:11:00
PE,2021-10-11 10:02:00,2021-10-11 13:39:00,150.0,113.4,Short,1,36.599999999999994,488.9999999999999,486578.75,Adj,37800,-157.5,0.03240142381113776,BANKNIFTY3780014OCT21PE,90,60,2250.0,0 days 03:37:00
PE,2021-10-11 10:02:00,2021-10-11 13:39:00,46.75,41.15,Long,1,-5.600000000000001,-144.00000000000003,486434.75,Adj,UP,-110.25000000000003,0.022658202808897847,BANKNIFTY3720014OCT21PE,90,60,701.25,0 days 03:37:00
PE,2021-10-11 13:39:00,2021-10-12 14:16:00,194.45,111.3,Short,1,83.14999999999999,1187.2499999999998,487622.0,Adj,37800,-1073.2500000000002,0.22063596402189609,BANKNIFTY3810014OCT21PE,90,60,2916.75,1 days 00:37:00
PE,2021-10-11 13:39:00,2021-10-12 14:16:00,70.05,36.6,Long,1,-33.449999999999996,-561.75,487060.25,Adj,UP,-506.99999999999994,0.1039739798450439,BANKNIFTY3750014OCT21PE,90,60,1050.75,1 days 00:37:00
BANKNIFTY3780014OCT21PE,2021-10-12 14:16:00,2021-10-12 14:17:00,66.65,60.75,Long,1,-5.900000000000006,-148.50000000000009,486911.75,SL,37800,-126.00000000000009,0.025869489452280306,BANKNIFTY3780014OCT21PE,90,60,999.7500000000001,0 days 00:01:00
BANKNIFTY3910014OCT21CE,2021-10-08 12:15:00,2021-10-12 14:17:00,31.9,60.05,Long,1,28.15,362.25,487274.0,SL,37800,168.75,0.03465720430858364,BANKNIFTY3910014OCT21CE,90,60,478.5,4 days 02:02:00
BANKNIFTY3850014OCT21CE,2021-10-08 12:15:00,2021-10-12 14:17:00,104.1,273.75,Short,1,-169.65,-2604.75,484669.25,SL,37800,0.0,0.0,BANKNIFTY3850014OCT21CE,90,60,1561.5,4 days 02:02:00
BANKNIFTY3840014OCT21PE,2021-10-12 14:16:00,2021-10-12 14:17:00,214.8,198.45,Short,1,16.350000000000023,185.25000000000034,484854.5,SL,37800,0.0,0.0,BANKNIFTY3840014OCT21PE,90,60,3222.0,0 days 00:01:00
PE,2021-10-14 10:00:00,2021-10-14 14:21:00,100.0,100.0,Short,1,0.0,-60.0,484794.5,Adj,38900,0.0,0.0,BANKNIFTY3430021OCT21PE,91,60,1500.0,0 days 04:21:00
PE,2021-10-14 10:00:00,2021-10-14 14:21:00,33.95,27.55,Long,1,-6.400000000000002,-156.00000000000003,484638.5,Adj,UP,-132.75000000000003,0.02738273639655566,BANKNIFTY3700021OCT21PE,91,60,509.25000000000006,0 days 04:21:00
PE,2021-10-14 14:21:00,2021-10-14 15:29:00,165.0,117.3,Short,1,47.7,655.5,485294.0,Adj,38900,-45.0,0.009285271393007366,BANKNIFTY3860021OCT21PE,91,60,2475.0,0 days 01:08:00
PE,2021-10-14 14:21:00,2021-10-14 15:29:00,56.6,39.7,Long,1,-16.9,-313.5,484980.5,Adj,UP,-279.0,0.057490923028102554,BANKNIFTY3780021OCT21PE,91,60,849.0,0 days 01:08:00
PE,2021-10-14 15:29:00,2021-10-18 09:15:00,190.0,110.0,Short,1,80.0,1140.0,486120.5,Adj,38900,-27.749999999999915,0.005721879539486621,BANKNIFTY3890021OCT21PE,91,60,2850.0,3 days 17:46:00
PE,2021-10-14 15:29:00,2021-10-18 09:15:00,63.0,40.75,Long,1,-22.25,-393.75,485726.75,Adj,UP,-537.0,0.110466437848229,BANKNIFTY3820021OCT21PE,91,60,945.0,3 days 17:46:00
PE,2021-10-18 09:15:00,2021-10-18 09:28:00,350.0,210.65,Short,1,139.35,2030.25,487757.0,Adj,38900,0.0,0.0,BANKNIFTY3950021OCT21PE,91,60,5250.0,0 days 00:13:00
PE,2021-10-18 09:15:00,2021-10-18 09:28:00,100.0,100.0,Long,1,0.0,-60.0,487697.0,Adj,UP,0.0,0.0,BANKNIFTY3430021OCT21PE,91,60,1500.0,0 days 00:13:00
BANKNIFTY3980021OCT21PE,2021-10-18 09:28:00,2021-10-18 09:29:00,359.45,323.0,Short,1,36.44999999999999,486.7499999999998,488183.75,SL,38900,0.0,0.0,BANKNIFTY3980021OCT21PE,91,60,5391.75,0 days 00:01:00
BANKNIFTY3910021OCT21PE,2021-10-18 09:28:00,2021-10-18 09:29:00,112.6,104.0,Long,1,-8.599999999999994,-188.99999999999991,487994.75,SL,38900,-210.74999999999994,0.04317022022957543,BANKNIFTY3910021OCT21PE,91,60,1689.0,0 days 00:01:00
BANKNIFTY3970021OCT21CE,2021-10-14 10:00:00,2021-10-18 09:29:00,99.2,464.0,Short,1,-364.8,-5532.0,482462.75,SL,38900,0.0,0.0,BANKNIFTY3970021OCT21CE,91,60,1488.0,3 days 23:29:00
BANKNIFTY4040021OCT21CE,2021-10-14 10:00:00,2021-10-18 09:29:00,34.55,172.6,Long,1,138.05,2010.75,484473.5,SL,38900,1450.5,0.3006449720729735,BANKNIFTY4040021OCT21CE,91,60,518.25,3 days 23:29:00
PE,2021-10-21 10:00:00,2021-10-21 14:59:00,100.15,58.9,Short,1,41.25000000000001,558.7500000000001,485032.25,Adj,39700,-427.5,0.08824012046066503,BANKNIFTY38300OCT21PE,92,60,1502.25,0 days 04:59:00
PE,2021-10-21 10:00:00,2021-10-21 14:59:00,33.7,24.7,Long,1,-9.000000000000004,-195.00000000000006,484837.25,Adj,UP,-137.25000000000003,0.028297087461710026,BANKNIFTY37100OCT21PE,92,60,505.50000000000006,0 days 04:59:00
PE,2021-10-21 14:59:00,2021-10-21 15:18:00,108.5,80.05,Short,1,28.450000000000003,366.75000000000006,485204.0,Adj,39700,-38.24999999999996,0.007889245308606126,BANKNIFTY38800OCT21PE,92,60,1627.5,0 days 00:19:00
PE,2021-10-21 14:59:00,2021-10-21 15:18:00,31.6,27.0,Long,1,-4.600000000000001,-129.00000000000003,485075.0,Adj,UP,-69.00000000000003,0.01422082258184187,BANKNIFTY37500OCT21PE,92,60,474.0,0 days 00:19:00
PE,2021-10-21 15:18:00,2021-10-22 09:20:00,133.2,103.4,Short,1,29.799999999999983,386.9999999999998,485462.0,Adj,39700,0.0,0.0,BANKNIFTY39200OCT21PE,92,60,1997.9999999999998,0 days 18:02:00
PE,2021-10-21 15:18:00,2021-10-22 09:20:00,42.1,30.55,Long,1,-11.55,-233.25,485228.75,Adj,UP,-252.75000000000003,0.052063807259888524,BANKNIFTY38100OCT21PE,92,60,631.5,0 days 18:02:00
PE,2021-10-22 09:20:00,2021-10-25 09:15:00,55.55,25.15,Long,1,-30.4,-516.0,484712.75,Adj,UP,-578.9999999999999,0.11932516364704274,BANKNIFTY38700OCT21PE,92,60,833.25,2 days 23:55:00
PE,2021-10-22 09:20:00,2021-10-25 09:15:00,179.8,67.25,Short,1,112.55000000000001,1628.2500000000002,486341.0,Adj,39700,-335.99999999999966,0.0693194061843844,BANKNIFTY39600OCT21PE,92,60,2697.0,2 days 23:55:00
PE,2021-10-25 09:15:00,2021-10-25 10:28:00,79.95,64.1,Long,1,-15.850000000000009,-297.7500000000001,486043.25,Adj,UP,-408.75,0.08404596774691009,BANKNIFTY39600OCT21PE,92,60,1199.25,0 days 01:13:00
PE,2021-10-25 09:15:00,2021-10-25 10:28:00,305.0,168.0,Short,1,137.0,1995.0,488038.25,Adj,39700,0.0,0.0,BANKNIFTY40300OCT21PE,92,60,4575.0,0 days 01:13:00
PE,2021-10-25 10:28:00,2021-10-25 10:43:00,266.4,229.8,Short,1,36.599999999999966,488.99999999999955,488527.25,Adj,39700,0.0,0.0,BANKNIFTY40600OCT21PE,92,60,3995.9999999999995,0 days 00:15:00
PE,2021-10-25 10:28:00,2021-10-25 10:43:00,86.7,80.55,Long,1,-6.150000000000006,-152.25000000000009,488375.0,Adj,UP,-122.25000000000009,0.02502419261156877,BANKNIFTY39800OCT21PE,92,60,1300.5,0 days 00:15:00
BANKNIFTY40900OCT21CE,2021-10-21 10:00:00,2021-10-25 10:44:00,92.85,478.85,Short,1,-386.0,-5850.0,482525.0,SL,39700,-11.25,0.0023035577169183514,BANKNIFTY40900OCT21CE,92,60,1392.75,4 days 00:44:00
BANKNIFTY41000OCT21PE,2021-10-25 10:43:00,2021-10-25 10:44:00,388.75,380.0,Short,1,8.75,71.25,482596.25,SL,39700,-11.25,0.0023314854152634576,BANKNIFTY41000OCT21PE,92,60,5831.25,0 days 00:01:00
BANKNIFTY41600OCT21CE,2021-10-21 10:00:00,2021-10-25 10:44:00,32.2,177.95,Long,1,145.75,2126.25,484722.5,SL,39700,1888.4999999999998,0.39132090230705274,BANKNIFTY41600OCT21CE,92,60,483.00000000000006,4 days 00:44:00
BANKNIFTY40200OCT21PE,2021-10-25 10:43:00,2021-10-25 10:44:00,135.25,132.6,Long,1,-2.6500000000000057,-99.75000000000009,484622.75,SL,39700,-75.0,0.015472770502710315,BANKNIFTY40200OCT21PE,92,60,2028.75,0 days 00:01:00
CE,2021-10-28 10:00:00,2021-10-28 11:04:00,100.0,91.45,Short,1,8.549999999999997,68.24999999999994,484691.0,Adj,40500,-4.499999999999957,0.0009285573159741175,BANKNIFTY4180003NOV21CE,93,60,1500.0,0 days 01:04:00
CE,2021-10-28 10:00:00,2021-10-28 11:04:00,33.6,37.6,Long,1,4.0,0.0,484691.0,Adj,UP,-10.500000000000043,0.00216632865062484,BANKNIFTY4300003NOV21CE,93,60,504.0,0 days 01:04:00
CE,2021-10-28 11:04:00,2021-10-28 14:03:00,158.1,116.05,Short,1,42.05,570.75,485261.75,Adj,40500,-216.75000000000026,0.04471921285932692,BANKNIFTY4130003NOV21CE,93,60,2371.5,0 days 02:59:00
CE,2021-10-28 11:04:00,2021-10-28 14:03:00,50.25,44.0,Long,1,-6.25,-153.75,485108.0,Adj,UP,-135.74999999999994,0.02797459309331509,BANKNIFTY4250003NOV21CE,93,60,753.75,0 days 02:59:00
CE,2021-10-28 14:03:00,2021-10-28 14:48:00,63.45,59.15,Long,1,-4.300000000000004,-124.50000000000006,484983.5,Adj,UP,-120.0,0.024736759649397658,BANKNIFTY4200003NOV21CE,93,60,951.75,0 days 00:45:00
CE,2021-10-28 14:03:00,2021-10-28 14:48:00,189.4,155.0,Short,1,34.400000000000006,456.0000000000001,485439.5,Adj,40500,-104.24999999999983,0.021495576653638698,BANKNIFTY4090003NOV21CE,93,60,2841.0,0 days 00:45:00
